Nom,prix,link,marque,Description,modele,couleur,cathegorie
"Nbc Pack d'encres pour Imprimante HP / Canon / Epson /- Noir, Jaune, Bleu, Rouge",8500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/021121/1.jpg?9511,Nbc,"['Brand nouveau', ""Nom du produit: Kits de remplacement de cartouches d'encre"", 'Couleur: rouge, noir, jaune, bleu', 'Capacité: 100ML  Bouteille', ""Modèles applicables: compatible avec toutes les imprimantes à jet d'encre pouvant être rechargées avec les cartouches d'encre ou l'encre avec le système d'alimentation en encre continue pour Canon, HP, etc."", ""Dispositif de remplissage d'encre: seringues"", 'Durée de conservation: environ 3 ans (les produits non ouverts doivent être stockés à température ambiante)']",pack dencre,MULTICOULEUR,ordinateurs-accessoires-informatique
Generic Mini USB carte Réseau sans fil WiFi signal récepteur pour ordinateur,7000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/64089/1.jpg?2711,Generic,"['Conforme aux normes IEEE 801.11n IEEE 802.11g, IEEE 802.11b', 'Modéle MT7601', 'Prise en charge STBC pour une plage étendue', 'Modes hérité et haut débit', 'Flux de données en sens inverse et agrégation de trame', 'Prise en charge WEP 64128, WPA, WPA2', 'Prise en charge de plusieurs BSSID', 'Fournit une interface USB 2.0 haute vitesse', 'Conformité CCX V1.0 V2.0 V3.0', ""Faible puissance avec gestion avancée de l'alimentation"", 'Fonctionne avec, Windows , Windows XP, Windows Vista et Windows 2000']",Nano clé USB Wifi adaptateur,Noir,ordinateurs-accessoires-informatique
"Autre Répéteur WIFI 300Mbps , couverture à 200㎡-Tenda A9",16500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/753511/1.jpg?5910,Autre,"['Extension de portée Wifi', 'Amplificateur Wifi 300Mbps', 'Bouton d’extension WPS qui  permet d’étendre facilement la couverture Wifi.', 'Antenne : Intégrée externe', ""Nombre d'antennes : 2"", 'Couverture à 200㎡', '300Mbps']",TENDA,Blanc,ordinateurs-accessoires-informatique
Generic Amplificateur WiFi Puissant - 300Mbps - Blanc,25000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/46879/1.jpg?4071,Generic,"['Marque: TPLINK', 'Modèle: TL-WA850RE', 'Article: Extendeur de signal Wifi', 'Couleur: BLANC', 'Vitesse:300 Mbps', 'Caractéristiques:']",Amplificateur WiFi Puissant - 300Mbps - Blanc,Blanc,ordinateurs-accessoires-informatique
DAKEWEI SN Carte Mémoire - 32 GB - Noir,5000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/64289/1.jpg?1278,DAKEWEI SN,"['Conçue pour les appareils photo MIL, tablettes et smartphones Androïde', 'Homologuée A1 pour des performances applicatives plus rapides', 'Filmez des vidéos Full HD et UHD 4K en mode rafale continue', ""Jusqu'à des vitesses de lectureécriture de 10060 Mos pour des prises et transferts rapides"", ""Conçue et testée en conditions extrêmes ; résiste aux températures extrêmes, à l'eau, aux chocs et aux rayons X""]",Dakewei 32GB,Noir,ordinateurs-accessoires-informatique
Hp Imprimante couleur HP OfficeJet Pro 7720 A3/A4,275000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/780121/1.jpg?5700,Hp,"['Imprimante jet d’encre thermique 4-en-1\xa0: impression, copie, scan et fax', 'Qualité d’impression noire (optimale) : jusqu’à 1200 x 1200 ppp rendus', 'Qualité d’impression couleur (optimale) : jusqu’à 4800 x 1200 ppp optimisés', 'A3; A4; A5; A6; B5 (JIS); Enveloppe (DL, C5, C6)', 'Écran LCD couleur de 6,75 cm\xa0(2,65 pouces) avec fonction tactile IR', 'Connectivité\xa0:\xa0Wi-Fi, impression directe sans fil HP ePrint, Apple AirPrint, certification Mopria et Google Cloud Print', 'Port USB  port Ethernet  ports modem', 'Dimensions : 584.9 x 444.8 x 306.4 mm', 'Poids : 15.5 kg']",IMPIR%ANTE HP 7720,blanc,ordinateurs-accessoires-informatique
TP-Link AC750 routeur sans Fil Fast Ethernet Bi-Bande,27000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/60799/1.jpg?1996,TP-Link,[],TP LINK AC750,Noir,ordinateurs-accessoires-informatique
Logitech Casque logitech USB avec microphone H390 – Noir,37500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/420121/1.jpg?3243,Logitech,[],H 390,Noir,ordinateurs-accessoires-informatique
Generic Mini USB carte Réseau sans fil WiFi signal récepteur pour ordinateur 300Mbps,7990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/25089/1.jpg?5517,Generic,"['Conforme aux normes IEEE 801.11n IEEE 802.11g, IEEE 802.11b', 'Modéle MT7601', 'Prise en charge STBC pour une plage étendue', 'Modes hérité et haut débit', 'Flux de données en sens inverse et agrégation de trame', 'Prise en charge WEP 64128, WPA, WPA2', 'Prise en charge de plusieurs BSSID', 'Fournit une interface USB 2.0 haute vitesse', 'Conformité CCX V1.0 V2.0 V3.0', ""Faible puissance avec gestion avancée de l'alimentation"", 'Fonctionne avec, Windows , Windows XP, Windows Vista et Windows 2000']",Nano clé USB Wifi adaptateur,Noir,ordinateurs-accessoires-informatique
TP-Link Amplificateur WiFi Mural - Répéteur Extender WiFi - Blanc,29000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/95149/1.jpg?3893,TP-Link,"['Type de produit : Amplificateur WiFi Mural - Répéteur Extender WiFi', ""Boostez votre Wi-Fi jusqu'à un débit de 300 Mbps en 2,4 GHz et 433 Mbps en 5 GHz jusqu'au 750 Mbps en mode bi-bande"", 'De petite taille et conçu pour une installation sur prise murale, il est facile à déployer et à déplacer', ""Connectez-vous facilement au réseau via WPS en moins d'une minute"", 'Les témoins lumineux intelligents vous permettent de trouver le meilleur emplacement pour garantir une couverture Wi-Fi optimale', ""Prise en charge du mode « Point d'accès » pour créer un nouveau réseau Wi-Fi à partir d'un accès Internet filaire"", ""Fonctionne avec tous les routeurs, box ou points d'accès Wi-Fi du marché"", 'Compatible avec les appareils Wi-Fi 802.11bgn et 802.11ac', 'Profitez du haut débit grâce au mode « High Speed »']",Répéteur Extender WiFi,Blanc,ordinateurs-accessoires-informatique
Beexcellent Casque gamer - Beexcellent GM-7 - PC/PS4/Xbox - Noir,20950,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/137001/1.jpg?2090,Beexcellent,"['Marque: Beexcellent', 'Modèle: GM-7', 'Président:Diamètre du haut-parleur: 50 mmFréquence: 20-20 kHzSon stéréo 3D', 'Diamètre du haut-parleur: 50 mm', 'Fréquence: 20-20 kHz', 'Son stéréo 3D', 'Microphone:Impédance du microphone: 22 ohmsDirectivité: omnidirectionnelleRéduction du bruit', 'Impédance du microphone: 22 ohms', 'Directivité: omnidirectionnelle', 'Réduction du bruit', 'Caractéristiques:LED coloréesContrôleur sur câbleLongueur de câble: env. 2,2 mConnexion: Jack 3,5 mm et USBRéglable', 'LED colorées', 'Contrôleur sur câble', 'Longueur de câble: env. 2,2 m', 'Connexion: Jack 3,5 mm et USB', 'Réglable', 'Dimensions et poids:Matériel: ABS', 'Matériel: ABS', 'Diamètre du haut-parleur: 50 mm', 'Fréquence: 20-20 kHz', 'Son stéréo 3D', 'Impédance du microphone: 22 ohms', 'Directivité: omnidirectionnelle', 'Réduction du bruit', 'LED colorées', 'Contrôleur sur câble', 'Longueur de câble: env. 2,2 m', 'Connexion: Jack 3,5 mm et USB', 'Réglable', 'Matériel: ABS']",GM-6,Noir,ordinateurs-accessoires-informatique
"Generic Adaptateur Hub 6-en-1, USB type-c, 4K/HD, USB 3.0, lecteur de cartes, Dongle pour MacBook Pro/Macbook Air",30000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/6074/1.jpg?1367,Generic,[],6 en 1,GRIS,ordinateurs-accessoires-informatique
Generic Souris  Silent Wireless Mouse sans fil - WM,3330,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/05795/1.jpg?8508,Generic,"['Produit: souris', 'Portatif', 'Pratique', 'Souple', 'Mobile', 'Rechargeable 480mAh', '250 Hz']",sans fil,N/A,ordinateurs-accessoires-informatique
Generic Mini Ventilateur Rechargeable USB - A - News,3990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/016001/1.jpg?9335,Generic,"['3 Modes de Vitesses', 'Portatif', 'Rechargeable\xa0(Batterie\xa0 18650 Li-ion non inclus)', 'Alimentation par USB', 'peut s’accrocher presque partout', 'Idéal pour l’été']",Mini,N/A,ordinateurs-accessoires-informatique
Generic Adaptateur USB 2.0 à Fast Ethernet - Blanc,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/997/1.jpg?7083,Generic,"['Type de produit: Adaptateur USB 2.0', 'Longueur du câble: 15 cm', 'USB  Ethernet', 'MâleFemelle', 'PC - Informatique']",0.1,Blanc,ordinateurs-accessoires-informatique
Hp imprimante Laser hp 107A  noir et blanc,139000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/858021/1.jpg?8303,Hp,"['HP 107a. Technologie d’impression: Laser. Compatibilité du système d’exploitation Windows: 7 (3264 bits), 2008 Server R2, 8 (3264 bits), 8.1 (3264 bits), 10 (3264 bits), 2012 Server, 2016 Server', 'Nombre de cartouches d’impression: 1', 'Cycle de service (Maximum): 10000 pages par mois', 'Résolution maximale: 1200 x 1200 DPI. Taille de papier de série A ISO maximum: A4. Vitesse d’impression (noir', 'qualité normale', 'A4US Letter): 21 ppm. Capacité d’entrée standard: 150 feuilles', 'Capacité de sortie standard: 100 feuilles. Impression recto-verso', 'Câble USB non inclus', 'Marque: HP', 'Numéro du modèle de l’article: 4ZB77A#B19', 'séries: 107a', 'Couleur: White', 'Taille de la mémoire vive: 64 MB', 'Bluetooth: Non', 'Interface du matériel informatique: USB 2.0', 'Nombre de ports USB 2.0: 1', 'Type de connecteur: USB', 'Dimensions de l’article L x L x H: 39 x 28 x 26 millimètres', 'Poids du produit: 16 Kilogrammes']",Hp 107A,Noir et blanC,ordinateurs-accessoires-informatique
Hp Souris Avec Fil - HP X500,4275,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/67799/1.jpg?4455,Hp,"['Souris filaire bureautique', 'design ambidextre', 'trois boutons', 'capteur optique', 'dimensions : 115.1 x 63.5 x 35.38 mm', 'poids : 106 g', 'Couleur : Noir']",X500,Noir,ordinateurs-accessoires-informatique
Generic Rallonge USB 8 Ports - Support 1 To Ver 2.0 -,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/14706/1.jpg?5337,Generic,"['Rallonge blanc', '8 porte usb', 'Couleur blanc', 'Très puissant', 'Forme ronde']",0.1,N/A,ordinateurs-accessoires-informatique
Kotion Each Casque gamer - Kotion each G9600 - PC/PS4,19000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/424121/1.jpg?2071,Kotion Each,"['Pilote de haute précision de 40 mm, vous apporte un champ sonore vif, une clarté sonore, une sensation de choc sonore, capable de divers jeux.', 'Parfaitement conçu pour PS4.', 'Splendide isolation du bruit ambiant.', 'Connecteur 3,5 mm, il convient pour iPhone 66 Plus, Samsung S5, S4, LG, Xiaomi, iPad, PC, ordinateur portable, tablette, etc.', 'Cache-oreilles utilisés avec un matériau en cuir doux pour la peau et des coussinets super doux qui sont plus confortables pour un port prolongé.', ""Des lumières LED éblouissantes sont conçues sur les oreillettes, soulignant l'atmosphère du jeu."", ""Le fil tressé, la traction durable réduisent efficacement la résistance externe; Attache-câble Velcro, empêche la ligne de s'enrouler."", ""La ligne est équipée d'un contrôleur de volume rotatif, d'une touche Mic mute, plus pratique à utiliser."", 'Artisanat exquis et apparence de mode.', 'Casque de jeu professionnel pour votre choix.']",G9600,Camo,ordinateurs-accessoires-informatique
"Asus PC Portable Vivobook  14"" HD - N5030 - RAM 4Go - Stockage 128Go SSD",259000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/117121/1.jpg?3075,Asus,"['Référence: PC Portable ASUS E410MA-BV1040TS', 'Polyvalent et mobile, idéal pour travailler et le multimédia', 'Écran 14 pouces Haute Définition (1366 x 768 pixels) 16:9', 'Processeur Intel® Pentium® Silver N5030 1.1 GHz (4 Mo Cache, 4 cœurs)', 'Mémoire vive 4 Go DDR4 soudée', 'Stockage 128 Go eMMC', 'Chipset graphique Intel® UHD Graphics 605', ""Système d'exploitation Windows 10 en mode S"", 'Microsoft 365 Personnel Licence 1 an inclus*', ""*Activation requise dans les 6 mois suivant l'activation de Windows"", 'Connectivité Wi-Fi et Bluetooth', 'Clavier AZERTY avec support NumberPad', 'Webcam, haut parleur et microphone intégrés', 'Coloris ""Peacock Blue""', 'Temps de démarrage machine: moins de 10 secondes', 'Ouverture application: instantané', 'Un disque dur 1To offert']",E410MA-BV1040TS,noir,ordinateurs-accessoires-informatique
Sandisk Carte Mémoire - 4 Go - Noir,1850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/823/1.jpg?3623,Sandisk,"['Type de produit : Carte mémoire', 'Capacité \xa0: 4 GB', 'Couleur : Noir', 'Marque: Sandisk', 'Spécificités : universellement compatibles']",4 Go,Noir,ordinateurs-accessoires-informatique
WiWU Adaptateur Multiport pour MacBook et MacBook Pro USB type C 7 in 1 Hub,48000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/43242/1.jpg?3353,WiWU,"['Matériel: Aluminium + ABS', 'Couleur: argenté  gris', 'Entrée: USB-C mâle x2', 'Sortie: USB2.0 * 2 + PD * 1 + TF * 1 + SD * 1']",T8 Lite,blanc,ordinateurs-accessoires-informatique
Generic Sac A Dos de qualité- Gris,7500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/539301/1.jpg?7377,Generic,[],BA004,Gris,ordinateurs-accessoires-informatique
Express Support réglable d'ordinateur portable STAND S400,20000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/91779/1.jpg?3863,Express,"['Nom: support pour ordinateur portable S400', 'Dimension: 24x4,3x1,2 cm', ""Matériel: alliage d'aluminium"", 'Caractéristique: hauteur réglable de 7,5 à 10,5 cm', 'Couleur : silver']",Support ordinateur,Argent,ordinateurs-accessoires-informatique
Generic Support pour Ordinateur pliable - Lapdesk Ergonomic - Aluminum - Noir,17000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/14104/1.jpg?9799,Generic,"['Type de produit: Support Pliable pour Ordinateur', 'Ergonomique', 'Matière : Aluminum', 'Couleur : Noir', 'Il tourne à 360 degrés', 'Se verrouille en place à différents angles', ""Il ajuste facilement jusqu'à 480 cm de hauteur""]",lapdesk,Noir,ordinateurs-accessoires-informatique
Generic Modificateur de voix téléphone et ordinateur,36100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/244121/1.jpg?2235,Generic,[],M10,Noire,ordinateurs-accessoires-informatique
"Autre Convertisseur de chargeur 3usb, Extension de ligne, HUB multi-ports 120cm / 2,4A",2724,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/297001/1.jpg?3153,Autre,"['longueur 30cm', 'Couleur: blanc', 'Longueur de ligne: 120cm', 'Système de soutien: Windows XPVista78, OS', ""Pas besoin d'installer des pilotes, plug and Play"", 'Interface de Transmission: interface USB2.0 standard']",3 USB,blanc,ordinateurs-accessoires-informatique
Generic Casque Gamer - Donerton J30 - Pc/PS4 - Bleu,20000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/524121/1.jpg?5271,Generic,"['Diamètre du haut-parleur : 50 mm', 'Impédance : 32Ω15 %', 'Sensibilité : 38+-2dB', 'Fréquence : 20Hz-20KHz', 'Taille du micro : 6,1 x 2,7 mm', ""Fiche d'entrée : 3,5 mm ou USB"", ""Puissance d'entrée maximale : 50 mW"", 'Longueur du câble : env. 1,5 m  4,92 pieds', 'Poids du casque : 251 g  8,85 oz']",J30,Bleu,ordinateurs-accessoires-informatique
Original Câble HDMI To HDMI - 1 Mètres - Noir,5000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/72089/1.jpg?8679,Original,"['Type de produit : Câble HDMI vers HDMI 10M', 'Version: 1.2a, 1.3b, 1.3c, 1.4a', 'Connecteurs plaqués or 24K.', 'Conformité FCC, CE, ROHS, UL', 'Prend en charge 1080P, 1440P, 1600P', 'Couleur: noir']",2,Noir,ordinateurs-accessoires-informatique
Logitech clavier et souris sans fil Noir MINCE  ET DURABLE,13880,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/549301/1.jpg?7457,Logitech,"[""Numéro du modèle de l'article: 920-008813"", ""Poids de l'article 1.05 livres"", 'Dimensions du produit 17,3 x 5,8 x 0,7 pouces', 'Article Dimensions L xlxh 17,3 x 5,8 x 0,7 pouces', 'La couleur noire']",ULTRAFINE,Noir,ordinateurs-accessoires-informatique
TP-Link TL-WR840N Routeur sans fil N 300 Mbps,18000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/166121/1.jpg?5249,TP-Link,"['Description du produit: TP-LINK TL-WR840N', 'LAN Ethernet : taux de transfert des données: 10, 100 Mbits', 'Technologie de cablâge: 10100Base-T(X)', 'Standards wifi: 802.11b, 802.11g, 802.11n', 'Vitesse de transfert des données WLAN: 11, 54, 300 Mbits', 'Port WAN: Ethernet (RJ-45)', 'Standards réseau: IEEE 802.11b, IEEE 802.11g, IEEE 802.11n, IEEE 802.3, IEEE 802.3u', 'Plage de fréquence: 2.4 – 2.4835 GHz', 'Description du produit: TP-LINK TL-WR840N', 'LAN Ethernet : taux de transfert des données: 10, 100 Mbits', 'Technologie de cablâge: 10100Base-T(X)', 'Standards wifi: 802.11b, 802.11g, 802.11n', 'Vitesse de transfert des données WLAN: 11, 54, 300 Mbits', 'Port WAN: Ethernet (RJ-45)', 'Standards réseau: IEEE 802.11b, IEEE 802.11g, IEEE 802.11n, IEEE 802.3, IEEE 802.3u', 'Plage de fréquence: 2.4 – 2.4835 GHz']",TL-WR840N,VERTE,ordinateurs-accessoires-informatique
Kico Cat7 RJ45 Standard Modular Plugs (SACHET DE 10),6000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/766121/1.jpg?9192,Kico,[],AT7,BLANC,ordinateurs-accessoires-informatique
Kadio Calculatrice Scientifique - 240 Fonctions - KD-82MS,3400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/462601/1.jpg?0477,Kadio,"['Type de produit:', '240 fonctions intégrées', 'Affichage : Natural-V.P.A.M., LCD (Dot-Matrix), 31 x 96 dots, 10 + 2 chiffres', 'Fonctions de répartition (distribution normale et normale inverse)', 'Résolution d’inégalités', 'Calcul du minimum et du maximum d’une fonction', 'Solveur d’équations amélioré', 'Fraction décimale périodique', 'Nombres aléatoires entiers', 'Calcul statistique de quartiles', '164 conversions d’unités', 'Calcul intégral et différentiel', '40 constantes physiques', '20 couples de valeurs pour conversions métriques', 'Résolution d’équations (linéaires, degré supérieur)', '1 mémoire pour les totaux et 6 mémoires pour les constantes', 'Calcul automatique de fractions (deux modes)', 'Table de fonctions', 'Calcul de fonctions à l’aide de la touche Calc (mémoire de formules temporaire)', 'SCIFIX', '24 niveaux de parenthèses', 'Fonction de répétitioncorrection', 'Calcul numérique de surfaces intégralescalcul différentiel numérique', 'Calculs en base n (BINOCTDECHEX)', 'Calcul en grades, degrés et radiants', 'Conversion de coordonnées polaires en coordonnées rectangulaires et vice-versa', 'Calcul de nombres complexes', 'Opérations matricielles et vectorielles', 'Statistiques (statistiques à base de listes à 1 et 2 variables)', 'Fonctions logiques', 'Permutation et combinatoire', 'Générateur de nombres aléatoires', 'Alimentation : solaire avec 2 piles de secours ( Piles non fournies )', 'Poids: 0.25 Kg']",KD-82MS,Noir,ordinateurs-accessoires-informatique
White Label Support ordinateur pliable portatif,6500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/48999/1.jpg?7273,White Label,"[""Nom: support d'ordinateur portable"", 'Couleur: tempérament argent, gris sidéral profond', 'Matériau: matière plastique silicone', 'Style: pliable et réglable', 'Charge statique: environ 50 kg']",J2,Gris,ordinateurs-accessoires-informatique
"TC2i TP-Link Clé WiFi Puissante 150 Mbps, nano adaptateur USB wifi",14000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/83489/1.jpg?2881,TC2i,"[""Jusqu'à 150 Mbps,idéal pour surfer sur Internet, envoyer des emails et publier des photos sur réseaux sociaux…etc."", 'Prise en charge de Windows 108.187XPVista, Mac OS X 10.9-10.13, Linux.', 'Une interface utilisateur conviviale sur un CD pour une installation simple.', 'Prend en charge les protocoles WEP, WPA, PA2  WPA-PSK  WPA2-PSK 64128 (TKIP ']",TL-WN725N,Blanc,ordinateurs-accessoires-informatique
Generic Autocollant pour Clavier - Version Francaise,1990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/03289/1.jpg?1061,Generic,"['Pavet Numérique', 'Taille du clavier: Moyen', 'Qualité Bonne', 'USB', 'Technologie sans fil 2,4 G']",Moyen,N/A,ordinateurs-accessoires-informatique
Original Câble USB 2.0 Type A vers Mini USB Data Charging,3850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/80799/1.jpg?2438,Original,"['Manette PS4 PS3 XBOX One Wii U Pro', 'Canon EOS 700d 77d 80d 1300d M3', 'Nikon D300 D3100 D7000 D610', 'GoPro Hero4 Black Sliver Hero3 Hero3 Plus', 'Appareil Photo Numériques, Disque Dur Externe, Lecteurs MP3 4, Imprimantes, GPS, Enregistreur de conduite, Calculatrice graphique et etc.']",Mini USB Data Charging,Noir,ordinateurs-accessoires-informatique
Logitec Clavier Filaire Original Francais - Noir--,5800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/80799/1.jpg?2437,Logitec,"['Type Produit : Informatique', 'Marque : Logitech', 'Modèle : Français', 'Nom : Clavier', 'Couleur : Noir']",1,Noir,ordinateurs-accessoires-informatique
Hp Imprimante Laser HP 111A  noir et blanc,139000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/558021/1.jpg?8303,Hp,[],Hp 111A,Noir et blanc,ordinateurs-accessoires-informatique
Mercury Onduleur interactif Elite 1200 Pro,75000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/27642/1.jpg?8430,Mercury,"[""Tension d'entrée\xa0:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 220VAC\xa0;"", ""Fréquence d'entrée\xa0:\xa0\xa0\xa0\xa0\xa0\xa0 50Hz\xa0;"", ""Phase d'entrée\xa0\xa0 : Monophasé\xa0;"", ""Prise d'entrée\xa0:\xa0 Avec fusible\xa0;"", ""Plage d'entrée (220V)\xa0:\xa0\xa0 140-300\xa0;"", 'Sortie nominale (VA).\xa0:\xa0\xa0\xa0 1200VA\xa0;', 'Sortie nominale (W).\xa0:\xa0\xa0\xa0\xa0 720W\xa0;', 'Facteur de puissance\xa0\xa0\xa0\xa0\xa0 : 0,6\xa0;', 'Tension nominale\xa0:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 220V\xa0;', 'Plage de sortie\xa0: 220Vac-7% à + 15% en mode batterie\xa0;', 'Interface de Communication\xa0\xa0\xa0\xa0\xa0\xa0 : RS232  RJ11 en option\xa0;', 'Fréquence de notation\xa0: 50Hz\xa0;', 'Mode batterie\xa0: 50 Hz ± 1 Hz\xa0;', 'Mode batterie\xa0: 110% ± 5%; Arrêt après 5 secondes, 120% ± 5%, arrêt immédiat\xa0;', 'Temps de sauvegarde – typique\xa0:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 20 à 30 minutes (selon la charge)\xa0;', 'Protection contre les surcharges\xa0:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 29V ± 0,2V arrêt de la charge, 27,4 +- 0,2V recharge\xa0;']",Elite 1200 Pro,Noir,ordinateurs-accessoires-informatique
Asus Chargeur Asus 19V-3.42A Normal,12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/30099/1.jpg?9251,Asus,"['Modèle: Asus', 'Haute performance', 'Poids 0.3kg', 'Puissance 19V-3.42A', 'Assurance qualité']",0,noire,ordinateurs-accessoires-informatique
Generic Souris sans Fil - Noir,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/081/1.jpg?8963,Generic,"['Type de produit : Souris sans fil', 'Marque : HP', 'Compatibilité : Ordinateurs de bureau, portables, tablettes etc ...', 'Interface \u200e:\u200e USB 2.0', 'Conception compacte et portable', 'Couleur : NoirVert']",0.03,Noir,ordinateurs-accessoires-informatique
Generic Switch de Bureau avec 5 ports RJ45 10/100Mbps,18000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/713121/1.jpg?7263,Generic,"['Nombre de ports : 5 RJ45', 'Taux de transfert : 10100Mbps', 'Technologie : Green Ethernet (60%économie)', 'Auto-négociation : Oui', 'Auto mdimdix : Oui', 'Matériaux : Plastique', 'Contrôle de flux : IEEE 802.3x']",5 ports,Blanc,ordinateurs-accessoires-informatique
Generic Adaptateur  Macbook de  type C 8  in 1 Hub,30000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/80099/1.jpg?8063,Generic,[],Generic Adaptateur  Macbook de  type C 8  in 1 Hub,gris,ordinateurs-accessoires-informatique
"Generic Support de sol télescopique en porte-à-faux, tablette réglable à 360 °, support de téléphone universel, 12.9 pouces",14155,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/474121/1.jpg?2781,Generic,"['Ajustez à volonté, libérez vos mains', 'Réservez le trou de charge, la carte ne tombera pas', 'Téléphone et tablette universels', 'Distance de sécurité, protection des yeu', 'pouces peuvent être utilisés']",Support,noir,ordinateurs-accessoires-informatique
Generic Mini Ventilateur et Diffuseur de parfum,5151,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/84392/1.jpg?9745,Generic,"['Prise électrique: USB 5V et Power Shifter', ""Le courant d'interface USB du général."", 'Paramètre: 5V  500MA', 'Puissance: 2,5 W', 'Batterie: 3 piles AA de 1,5 V', 'Taille extérieure: L xlxh  115 x 110 x 135 mm (4,53 x 4,33 x 5,31 pouces) (couleur env.)', 'Couleur: vert, rose, violet, bleu']",Mini,N/A,ordinateurs-accessoires-informatique
DAKEWEI SN Clé USB - 32 GB - Noir,7500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/04771/1.jpg?6455,DAKEWEI SN,"['Type de produit \u200e:\u200e Clé USB', 'Compatibilité : Windows 2000, Windows XP, Windows Vista ou Mac OS 10.0.2', 'Interface : USB1.1USB2.0 Hi-Speed Compatible', 'Capacité : 32 Go', ""Vitesse de lecture : Jusqu'à 17 Mos"", ""Vitesse d'écriture : Jusqu'à 7 Mos""]",DAKEWEI 32GB 2.0,NOIR,ordinateurs-accessoires-informatique
Generic PLAQUE POUR CUISINIÈRE A GAZ 3 Feu,34200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/692301/1.jpg?1147,Generic,"['Matière : verre spécial', 'Buse : 8mm', 'Style de panneau : Acier inoxydable', 'Dimensions : 720mm x 385mm x 95 mm', '3 Feux', 'Très légère', ""Facile a l'entretien"", 'Fonctionne au gaz ( tous formats )']",Cuisine,Noir,ordinateurs-accessoires-informatique
